url,name,ingredient
https://rainbowplantlife.com/tofu-tikka-masala/,Tofu Tikka Masala,3 tablespoons water
https://rainbowplantlife.com/tofu-tikka-masala/,Tofu Tikka Masala,"1 1/2 teaspoons kosher salt, plus more to taste"
https://rainbowplantlife.com/tofu-tikka-masala/,Tofu Tikka Masala,1 tablespoon garam masala
https://rainbowplantlife.com/tofu-tikka-masala/,Tofu Tikka Masala,2 tablespoons fenugreek leaves aka kasoori methi (optional but recommended)***
https://rainbowplantlife.com/tofu-tikka-masala/,Tofu Tikka Masala,1 (13.5 ounce/400 ml) can full-fat coconut milk
https://rainbowplantlife.com/tofu-tikka-masala/,Tofu Tikka Masala,1 tablespoon vegan butter
https://rainbowplantlife.com/tofu-tikka-masala/,Tofu Tikka Masala,"1 tablespoon freshly squeezed lemon juice, plus more to taste"
https://rainbowplantlife.com/tofu-tikka-masala/,Tofu Tikka Masala,"3 cups cooked white rice or flatbread, such as naan or roti"
https://rainbowplantlife.com/tofu-tikka-masala/,Tofu Tikka Masala,"vegan yogurt to dollop on top (optional, but adds a nice cooling balance)"
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,1 14-ounce block of earth grown extra-firm tofu
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,2 tablespoons simply nature avocado oil
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,"½ of a small green or red cabbage or ⅓ of a large cabbage (about 3 cups shredded, 180g)"
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,"2 to 3 medium carrots about 1 1/2 cups shredded, 120g"
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,"½ cup 6g cilantro, roughly chopped"
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,2 tablespoons freshly squeezed lime juice
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,1 tablespoon simply nature organic extra virgin olive oil
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,1 tablespoon toasted sesame oil
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,½ teaspoon sea salt
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,freshly cracked black pepper to taste
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,4 tablespoons simply nature creamy peanut butter
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,1 tablespoon agave nectar or maple syrup
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,1 tablespoon freshly squeezed lime juice
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,2 teaspoons soy sauce (use tamari for gluten-free)
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,1 to 2 teaspoons toasted sesame oil
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,1/2 teaspoon red pepper flakes
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,2 to 3 tablespoons water more as needed
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,"1 15-ounce/425g can chickpeas, rinsed and drained"
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,2 teaspoons simply nature organic extra virgin olive oil
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,3/4 teaspoon kosher salt
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,½ teaspoon dried oregano
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,½ teaspoon smoked paprika
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,½ teaspoon garlic powder
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,pinch of cayenne pepper
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,squeeze of lime juice
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,"3 cups 36-40g loosely packed cilantro (leaves and tender stems, omit tough stems)"
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,1/3 cup 44g simply nature roasted cashews
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,"¼ teaspoon garlic powder or 2 garlic cloves, roughly chopped"
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,"1 small jalapeño pepper or ½ of a jalapeño pepper, cut in half"
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,2 to 3 tablespoons of freshly squeezed lime juice
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,1/4 teaspoon kosher salt plus more to taste
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,freshly cracked black pepper to taste
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,4 to 5 tablespoons of simply nature organic extra virgin olive oil
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,1-3 tablespoons water only as needed
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,"6 corn tortillas i used la tortilla factory tortillas, handmade style"
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,1 large avocado diced
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,salsa of choice i used simply nature organic thick & chunky hot salsa
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,8 ounces 227g pasta of choice
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,½ pound french green beans cut into 1-inch pieces*
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,1/4 cup 56g simply nature organic extra virgin olive oil
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,6 scallions sliced thinly**
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,4 garlic cloves thinly sliced
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,¼ to ½ teaspoon red pepper flakes i use ½ teaspoon
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,¾ teaspoon kosher salt
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,1 tablespoon lemon zest plus more for the end
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,3 to 4 tablespoons of freshly squeezed lemon juice
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,"¼ cup 32g walnuts, finely chopped"
https://rainbowplantlife.com/20-minute-vegan-meals/,20 Minute Vegan Meals,freshly cracked black pepper
https://rainbowplantlife.com/salted-chocolate-cream-tart-vegan-gluten-free/,Vegan Salted Chocolate Cream Tart,"1 cup medjool dates (210-230g), about 9 or 10 large dates"
https://rainbowplantlife.com/salted-chocolate-cream-tart-vegan-gluten-free/,Vegan Salted Chocolate Cream Tart,1/2 cup (55g) raw walnuts
https://rainbowplantlife.com/salted-chocolate-cream-tart-vegan-gluten-free/,Vegan Salted Chocolate Cream Tart,3/4 cup (85-90g) raw pecans (or almonds)
https://rainbowplantlife.com/salted-chocolate-cream-tart-vegan-gluten-free/,Vegan Salted Chocolate Cream Tart,4 tablespoons smooth almond butter
https://rainbowplantlife.com/salted-chocolate-cream-tart-vegan-gluten-free/,Vegan Salted Chocolate Cream Tart,1/2 teaspoon fine sea salt
https://rainbowplantlife.com/salted-chocolate-cream-tart-vegan-gluten-free/,Vegan Salted Chocolate Cream Tart,1/2 teaspoon ground cinnamon
https://rainbowplantlife.com/salted-chocolate-cream-tart-vegan-gluten-free/,Vegan Salted Chocolate Cream Tart,5 tablespoons raw cacao powder or unsweetened cocoa powder
https://rainbowplantlife.com/salted-chocolate-cream-tart-vegan-gluten-free/,Vegan Salted Chocolate Cream Tart,2 tablespoons raw cacao nibs optional
https://rainbowplantlife.com/salted-chocolate-cream-tart-vegan-gluten-free/,Vegan Salted Chocolate Cream Tart,10.5 ounces or 1 1/3 cups (320 ml) coconut cream*
https://rainbowplantlife.com/salted-chocolate-cream-tart-vegan-gluten-free/,Vegan Salted Chocolate Cream Tart,"4 ounces (115g) 60%-85% dark chocolate, roughly chopped (i like using 72%)"
https://rainbowplantlife.com/salted-chocolate-cream-tart-vegan-gluten-free/,Vegan Salted Chocolate Cream Tart,1/3 cup refined coconut oil (unrefined coconut oil will bring a coconutty taste)
https://rainbowplantlife.com/salted-chocolate-cream-tart-vegan-gluten-free/,Vegan Salted Chocolate Cream Tart,"2/3 cup (145g), about 6 or 7 large dates) medjool dates"
https://rainbowplantlife.com/salted-chocolate-cream-tart-vegan-gluten-free/,Vegan Salted Chocolate Cream Tart,1 teaspoon pure vanilla extract
https://rainbowplantlife.com/salted-chocolate-cream-tart-vegan-gluten-free/,Vegan Salted Chocolate Cream Tart,a large pinch of sea salt
https://rainbowplantlife.com/salted-chocolate-cream-tart-vegan-gluten-free/,Vegan Salted Chocolate Cream Tart,a few sprinkles of flaky sea salt for topping
https://rainbowplantlife.com/salted-chocolate-cream-tart-vegan-gluten-free/,Vegan Salted Chocolate Cream Tart,fresh raspberries or other berries
https://rainbowplantlife.com/best-easy-vegan-banana-bread/,Best Vegan Banana Bread,6 tablespoons (90 ml) aquafaba*
https://rainbowplantlife.com/best-easy-vegan-banana-bread/,Best Vegan Banana Bread,"3 medium very ripe bananas, plus 1 ripe banana for decoration (this last one is optional)"
https://rainbowplantlife.com/best-easy-vegan-banana-bread/,Best Vegan Banana Bread,"1/4 cup + 2 tablespoons (90 ml) oat milk,  or unsweetened plant-based milk of choice"
https://rainbowplantlife.com/best-easy-vegan-banana-bread/,Best Vegan Banana Bread,1 tablespoon lemon juice
https://rainbowplantlife.com/best-easy-vegan-banana-bread/,Best Vegan Banana Bread,"1/3 cup (75 ml) sunflower oil, olive oil, or any neutral-tasting oil"
https://rainbowplantlife.com/best-easy-vegan-banana-bread/,Best Vegan Banana Bread,3/4 cup (115g) organic brown sugar or coconut sugar ***
https://rainbowplantlife.com/best-easy-vegan-banana-bread/,Best Vegan Banana Bread,1 teaspoon pure vanilla extract
https://rainbowplantlife.com/best-easy-vegan-banana-bread/,Best Vegan Banana Bread,"2 cups (240g) all-purpose flour, spooned and leveled (see tips above, as well as substitutes section)"
https://rainbowplantlife.com/best-easy-vegan-banana-bread/,Best Vegan Banana Bread,1/4 teaspoon sea salt
https://rainbowplantlife.com/best-easy-vegan-banana-bread/,Best Vegan Banana Bread,1 teaspoon baking soda
https://rainbowplantlife.com/best-easy-vegan-banana-bread/,Best Vegan Banana Bread,3/4 teaspoon ground cinnamon (optional)
https://rainbowplantlife.com/vegan-lemon-poppy-seed-layer-cake/,Vegan Lemon Poppy Seed Layer Cake,3 cups (~380g) unbleached all-purpose flour
https://rainbowplantlife.com/vegan-lemon-poppy-seed-layer-cake/,Vegan Lemon Poppy Seed Layer Cake,2 teaspoons baking soda
https://rainbowplantlife.com/vegan-lemon-poppy-seed-layer-cake/,Vegan Lemon Poppy Seed Layer Cake,1 teaspoon fine sea salt
https://rainbowplantlife.com/vegan-lemon-poppy-seed-layer-cake/,Vegan Lemon Poppy Seed Layer Cake,1 1/2 cups (~280g) organic cane sugar
https://rainbowplantlife.com/vegan-lemon-poppy-seed-layer-cake/,Vegan Lemon Poppy Seed Layer Cake,2 tablespoons lemon zest (about 2 medium lemons)
https://rainbowplantlife.com/vegan-lemon-poppy-seed-layer-cake/,Vegan Lemon Poppy Seed Layer Cake,"1 2/3 cups (~400 ml) unsweetened almond milk (for nut-free, use oat milk or soy milk)"
https://rainbowplantlife.com/vegan-lemon-poppy-seed-layer-cake/,Vegan Lemon Poppy Seed Layer Cake,1/2 cup (~120 ml) freshly squeezed lemon juice (about 3 medium lemons)
https://rainbowplantlife.com/vegan-lemon-poppy-seed-layer-cake/,Vegan Lemon Poppy Seed Layer Cake,1/2 cup (~120 ml) extra virgin olive oil
https://rainbowplantlife.com/vegan-lemon-poppy-seed-layer-cake/,Vegan Lemon Poppy Seed Layer Cake,1 1/2 teaspoons pure vanilla extract
https://rainbowplantlife.com/vegan-lemon-poppy-seed-layer-cake/,Vegan Lemon Poppy Seed Layer Cake,4 tablespoons poppy seeds
https://rainbowplantlife.com/vegan-lemon-poppy-seed-layer-cake/,Vegan Lemon Poppy Seed Layer Cake,3 cups fresh or frozen blackberries (~425 - 450g)
https://rainbowplantlife.com/vegan-lemon-poppy-seed-layer-cake/,Vegan Lemon Poppy Seed Layer Cake,1 1/2 tablespoons freshly grated ginger (use a bit more for a more prominent ginger flavor)
https://rainbowplantlife.com/vegan-lemon-poppy-seed-layer-cake/,Vegan Lemon Poppy Seed Layer Cake,2 tablespoons pure maple syrup
https://rainbowplantlife.com/vegan-lemon-poppy-seed-layer-cake/,Vegan Lemon Poppy Seed Layer Cake,2 teaspoons freshly squeezed lemon juice
https://rainbowplantlife.com/vegan-lemon-poppy-seed-layer-cake/,Vegan Lemon Poppy Seed Layer Cake,2 tablespoons chia seeds
https://rainbowplantlife.com/vegan-lemon-poppy-seed-layer-cake/,Vegan Lemon Poppy Seed Layer Cake,"1/2 cup (8 tablespoons or ~112g) vegan butter, softened to room temperature"
https://rainbowplantlife.com/vegan-lemon-poppy-seed-layer-cake/,Vegan Lemon Poppy Seed Layer Cake,8 ounces (~227g) vegan cream cheese
https://rainbowplantlife.com/vegan-lemon-poppy-seed-layer-cake/,Vegan Lemon Poppy Seed Layer Cake,1 teaspoon pure vanilla extract
https://rainbowplantlife.com/vegan-lemon-poppy-seed-layer-cake/,Vegan Lemon Poppy Seed Layer Cake,1 teaspoon lemon zest
https://rainbowplantlife.com/vegan-lemon-poppy-seed-layer-cake/,Vegan Lemon Poppy Seed Layer Cake,"3 - 4 cups powdered sugar, sifted"
https://rainbowplantlife.com/vegan-fudge/,Vegan Fudge,⅔ cup (90-100g) hazelnuts
https://rainbowplantlife.com/vegan-fudge/,Vegan Fudge,8 ounces (227g) sweetened condensed coconut milk*
https://rainbowplantlife.com/vegan-fudge/,Vegan Fudge,12 ounces (340g) dark chocolate chips or chunks (60%-70%)**
https://rainbowplantlife.com/vegan-fudge/,Vegan Fudge,"1/2 cup (125g) unsweetened, creamy almond butter"
https://rainbowplantlife.com/vegan-fudge/,Vegan Fudge,1 teaspoon pure vanilla extract (not artificial)***
https://rainbowplantlife.com/vegan-fudge/,Vegan Fudge,sea salt
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,"1/2 cup (1 stick / 112g) vegan butter, softened at room temperature"
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,1 1/4 cups + 2 tablespoons (330 ml) unsweetened plant-based milk (i used this oat milk)
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,1 tablespoon (15 ml) lemon juice
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,1/2 cup (120 ml) aquafaba (the liquid from a can of chickpeas)
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,3 1/2 cups (420g) all-purpose flour
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,1/2 teaspoon baking soda
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,2 teaspoon baking powder
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,1/2 teaspoon fine sea salt
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,"1/2 cup (112g) sunflower oil, or melted coconut oil*"
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,1 1/4 cups (240g) organic cane sugar
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,1 tablespoon pure vanilla extract
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,2 tablespoons freshly squeezed orange juice (optional)**
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,1 tablespoon orange zest (optional)
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,2 cups (240g) fresh raspberries***
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,1 batch raspberry jam (recipe below)
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,1  batch  tangy buttercream frosting  (recipe below)
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,1 1/2 cups fresh raspberries 180g or frozen raspberries (200g)
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,2 1/2 teaspoons cornstarch or arrowroot powder
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,1 1/2 tablespoons cold water
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,1 tablespoon pure maple syrup
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,1 tablespoon freshly squeezed lemon juice
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,"1/2 cup (1 stick / 112g) vegan butter, softened at room temperature"
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,"4 ounces (113g) vegan cream cheese, softened at room temperature*"
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,"2 1/4 cups (~ 265g) organic powdered sugar, sifted"
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,1 teaspoon pure vanilla extract
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,pinch of sea salt
https://rainbowplantlife.com/best-vegan-desserts/,40 Incredible Vegan Dessert Recipes,1 tablespoon fresh lemon juice
https://rainbowplantlife.com/lemon-olive-oil-cake/,Lemon Olive Oil Cake,2 medium-large lemons*
https://rainbowplantlife.com/lemon-olive-oil-cake/,Lemon Olive Oil Cake,1/2 cup (120 ml) friendly farms original oatmilk
https://rainbowplantlife.com/lemon-olive-oil-cake/,Lemon Olive Oil Cake,1/4 cup (60 ml) aquafaba  (the liquid from a can of chickpeas)
https://rainbowplantlife.com/lemon-olive-oil-cake/,Lemon Olive Oil Cake,1 3/4 cups (210g) baker’s corner all purpose flour
https://rainbowplantlife.com/lemon-olive-oil-cake/,Lemon Olive Oil Cake,1/4 teaspoon baking soda
https://rainbowplantlife.com/lemon-olive-oil-cake/,Lemon Olive Oil Cake,1 teaspoon baking powder
https://rainbowplantlife.com/lemon-olive-oil-cake/,Lemon Olive Oil Cake,1/4 teaspoon sea salt
https://rainbowplantlife.com/lemon-olive-oil-cake/,Lemon Olive Oil Cake,1/2 cup + 1 tablespoon (112g) simply nature organic cane sugar
https://rainbowplantlife.com/lemon-olive-oil-cake/,Lemon Olive Oil Cake,1/2 cup (112g) simply nature extra virgin olive oil
https://rainbowplantlife.com/lemon-olive-oil-cake/,Lemon Olive Oil Cake,1/2 tablespoon pure vanilla extract
https://rainbowplantlife.com/lemon-olive-oil-cake/,Lemon Olive Oil Cake,"1 pound (454g) strawberries,  hulled and cut in half (or into quarters if large)"
https://rainbowplantlife.com/lemon-olive-oil-cake/,Lemon Olive Oil Cake,3 ½ tablespoons simply nature organic cane sugar
https://rainbowplantlife.com/lemon-olive-oil-cake/,Lemon Olive Oil Cake,½ tablespoon lemon zest
https://rainbowplantlife.com/lemon-olive-oil-cake/,Lemon Olive Oil Cake,sea salt
https://rainbowplantlife.com/lemon-olive-oil-cake/,Lemon Olive Oil Cake,1 tablespoon fresh lemon juice
https://rainbowplantlife.com/the-absolute-best-vegan-brownies/,The Absolute Best Vegan Brownies,"8 tablespoons (120 ml) aquafaba (liquid from a can of chickpeas, use unsalted chickpeas)"
https://rainbowplantlife.com/the-absolute-best-vegan-brownies/,The Absolute Best Vegan Brownies,1 ½ cups (290g) organic cane sugar or pure cane sugar
https://rainbowplantlife.com/the-absolute-best-vegan-brownies/,The Absolute Best Vegan Brownies,"6 ounces (170g) 65-75% dark chocolate,  roughly chopped"
https://rainbowplantlife.com/the-absolute-best-vegan-brownies/,The Absolute Best Vegan Brownies,"½ cup or 8 tablespoons (112g) vegan butter, cubed"
https://rainbowplantlife.com/the-absolute-best-vegan-brownies/,The Absolute Best Vegan Brownies,1 ½ cups (180g) all-purpose flour
https://rainbowplantlife.com/the-absolute-best-vegan-brownies/,The Absolute Best Vegan Brownies,7 tablespoons (42g) dutch process cocoa powder*
https://rainbowplantlife.com/the-absolute-best-vegan-brownies/,The Absolute Best Vegan Brownies,¾ teaspoon fine sea salt
https://rainbowplantlife.com/the-absolute-best-vegan-brownies/,The Absolute Best Vegan Brownies,1 tablespoon pure vanilla extract
https://rainbowplantlife.com/the-absolute-best-vegan-brownies/,The Absolute Best Vegan Brownies,1 teaspoon espresso powder**
https://rainbowplantlife.com/the-absolute-best-vegan-brownies/,The Absolute Best Vegan Brownies,"3 ounces (85g) dark or bittersweet chocolate chips, or finely chopped dark chocolate"
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,"berries, sliced apples or pears, or fruit skewers"
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,dark chocolate bars
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,vegan chocolate candies or other bite-sized candies
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,mini cookies or brownies
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,"savory snacks (crackers, pretzels, salted nuts)"
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,"dips, such as vegan nutella or coconut whip"
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,"fresh mint, to garnish"
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,"1 pound fresh strawberries with stems on, washed and dried"
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,"6 ounces vegan chocolate chips or dark chocolate bars,  chopped finely"
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,8 ounces pretzel rods
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,"6 ounces vegan chocolate chips or dark chocolate bars,  chopped finely"
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,1 cup medjool dates (about 10 large dates)
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,1/2 cup raw walnuts
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,3/4 cup raw pecans can sub almonds
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,4 tablespoons tahini can sub smooth almond/cashew butter
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,1/2 teaspoon sea salt
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,1/2 teaspoon cinnamon
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,5 tablespoons cacao powder or cocoa powder
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,"3-4 ounces vegan chocolate chips or dark chocolate bars,  chopped finely"
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,"freeze-dried raspberries,  crushed"
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,shredded unsweetened coconut
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,cacao nibs
https://rainbowplantlife.com/how-to-make-a-dessert-charcuterie-board/,How to Make a Dessert Charcuterie Board,vegan sprinkles
https://rainbowplantlife.com/creamy-vegan-spiced-eggnog/,Creamy Vegan Spiced Eggnog,"1 cup (140g) raw cashews,  soaked in boiling water for 1 hour*"
https://rainbowplantlife.com/creamy-vegan-spiced-eggnog/,Creamy Vegan Spiced Eggnog,1 (13.5 ounce) (400 ml) can full-fat coconut milk
https://rainbowplantlife.com/creamy-vegan-spiced-eggnog/,Creamy Vegan Spiced Eggnog,1 1/2 cups (360 ml) creamy plant-based milk  (i use oat milk)
https://rainbowplantlife.com/creamy-vegan-spiced-eggnog/,Creamy Vegan Spiced Eggnog,6 - 8 tablespoons coconut sugar or brown sugar
https://rainbowplantlife.com/creamy-vegan-spiced-eggnog/,Creamy Vegan Spiced Eggnog,1 teaspoon ground cinnamon
https://rainbowplantlife.com/creamy-vegan-spiced-eggnog/,Creamy Vegan Spiced Eggnog,1 teaspoon freshly grated nutmeg
https://rainbowplantlife.com/creamy-vegan-spiced-eggnog/,Creamy Vegan Spiced Eggnog,1/4 teaspoon ground cloves
https://rainbowplantlife.com/creamy-vegan-spiced-eggnog/,Creamy Vegan Spiced Eggnog,1/4 teaspoon cardamom
https://rainbowplantlife.com/creamy-vegan-spiced-eggnog/,Creamy Vegan Spiced Eggnog,1/2 teaspoon pure vanilla extract
https://rainbowplantlife.com/creamy-vegan-spiced-eggnog/,Creamy Vegan Spiced Eggnog,1 pinch fine sea salt
https://rainbowplantlife.com/creamy-vegan-spiced-eggnog/,Creamy Vegan Spiced Eggnog,2 to 4 ounces bourbon (optional)
https://rainbowplantlife.com/creamy-vegan-spiced-eggnog/,Creamy Vegan Spiced Eggnog,vegan whipped topping or coconut whipped cream (optional)
https://rainbowplantlife.com/creamy-vegan-spiced-eggnog/,Creamy Vegan Spiced Eggnog,"freshly grated nutmeg,  for dusting"
https://rainbowplantlife.com/creamy-vegan-spiced-eggnog/,Creamy Vegan Spiced Eggnog,"ground cinnamon,  for dusting"
https://rainbowplantlife.com/fluffy-vegan-gingerbread-cake/,Fluffy Vegan Gingerbread Cake,"2 cups (240g) all-purpose flour, spooned and leveled or weighed (see “tips section”)"
https://rainbowplantlife.com/fluffy-vegan-gingerbread-cake/,Fluffy Vegan Gingerbread Cake,1 teaspoon baking soda
https://rainbowplantlife.com/fluffy-vegan-gingerbread-cake/,Fluffy Vegan Gingerbread Cake,1/4 teaspoon fine sea salt
https://rainbowplantlife.com/fluffy-vegan-gingerbread-cake/,Fluffy Vegan Gingerbread Cake,1 1/2 teaspoons ground ginger
https://rainbowplantlife.com/fluffy-vegan-gingerbread-cake/,Fluffy Vegan Gingerbread Cake,1 teaspoon ground cinnamon
https://rainbowplantlife.com/fluffy-vegan-gingerbread-cake/,Fluffy Vegan Gingerbread Cake,1/2 teaspoon freshly grated nutmeg
https://rainbowplantlife.com/fluffy-vegan-gingerbread-cake/,Fluffy Vegan Gingerbread Cake,heaping 1/4 teaspoon allspice
https://rainbowplantlife.com/fluffy-vegan-gingerbread-cake/,Fluffy Vegan Gingerbread Cake,heaping 1/4 teaspoon ground cloves
https://rainbowplantlife.com/fluffy-vegan-gingerbread-cake/,Fluffy Vegan Gingerbread Cake,6 tablespoons (90 ml) aquafaba (the liquid from a can of chickpeas)
